,id,created_at,clean_text,hashtags,place,timeline
194,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
195,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
196,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
197,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
198,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
199,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
200,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
201,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
202,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
203,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
204,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
205,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
206,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
207,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
208,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
209,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
210,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
211,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
212,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
213,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
214,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
215,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
216,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
217,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
218,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
219,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
220,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
221,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
222,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
223,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
224,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
225,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
226,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
227,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
228,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
229,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
230,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
231,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
232,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
233,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
234,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
235,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
236,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
237,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
238,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
239,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
240,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
241,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
242,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
243,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
244,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
245,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
246,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
247,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
248,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
249,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
250,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
251,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
252,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
253,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
254,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
255,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
256,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
257,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
258,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
259,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
260,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
261,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
262,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
263,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
264,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
265,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
266,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
267,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
268,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
269,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
270,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
271,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
272,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
273,1303252157928550405,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution","Johannesburg, South Africa",post
274,1302861070940418050,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals","Johannesburg, South Africa",post
275,1292928457995890691,Mon Aug 10 20:59:00 +0000 2020,Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair","Johannesburg, South Africa",post
276,1304404900357582848,Fri Sep 11 13:02:17 +0000 2020,Another awesome day saddle Gauteng,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling","Randburg, South Africa",post
277,1309539444219928579,Fri Sep 25 17:05:08 +0000 2020,Safer travel,,,post
278,1309764027573207040,Sat Sep 26 07:57:33 +0000 2020,Airlines industry THE MAIN VECTOR spread COVID These measures paltry gestures The fact airline industry know airborne spread particulates done little prevent pure negligence Get real,,,post
279,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
280,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
281,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
282,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
283,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
284,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
285,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
286,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
287,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
288,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
289,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
290,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
291,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
292,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
293,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
294,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
295,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
296,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
297,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
298,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
299,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
300,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
301,1302879170196799488,Mon Sep 07 07:59:35 +0000 2020,Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,CleanAir,"Central, Ghana",post
302,1302881730295201792,Mon Sep 07 08:09:45 +0000 2020,On first World Day excited announce efforts reference grade NO2 monitor,"CleanAir, Accra","Central, Ghana",post
303,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
304,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
305,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
306,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
307,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
308,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
309,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
310,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
311,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
312,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
313,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
314,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
315,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
316,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
317,1304323503844470784,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
318,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
319,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
320,1304323503844470784,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
321,1311191548848201728,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
322,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
323,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
324,1304323503844470784,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
325,1311191548848201728,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
326,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
327,1303612072786366465,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
328,1304323503844470784,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
329,1311191548848201728,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
330,1311274532150349826,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
331,1311274140486242305,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
332,1311384045008367633,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
