,id,created_at,clean_text,hashtags,place,timeline
317,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
318,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
319,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
320,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
321,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
322,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
323,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
324,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
325,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
326,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
327,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
328,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
329,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
330,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
331,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
332,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
333,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
334,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
335,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
336,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
337,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
338,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
339,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
340,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
341,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
342,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
343,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
344,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
345,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
346,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
347,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
348,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
349,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
350,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
351,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
352,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
353,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
354,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
355,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
356,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
357,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
358,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
359,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
360,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
361,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
362,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
363,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
364,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
365,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
366,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
367,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
368,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
369,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
370,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
371,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
372,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
373,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
374,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
375,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
376,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
377,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
378,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
379,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
380,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
381,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
382,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
383,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
384,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
385,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
386,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
387,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
388,1.31138E+18,Wed Sep 30 19:14:55 +0000 2020,"Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone","airpollution, nigeria",,post
389,1.30361E+18,Wed Sep 09 08:31:52 +0000 2020,Few slots remaining Follow link register,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Ngong, Kenya",post
390,1.30432E+18,Fri Sep 11 07:38:51 +0000 2020,Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,"REWG202, energy, AirQuality, Health, CleanAirForAll","Ngong, Kenya",post
391,1.31119E+18,Wed Sep 30 06:30:00 +0000 2020,Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,"transport, ClimateChange, cleanair",,post
392,1.31127E+18,Wed Sep 30 11:59:45 +0000 2020,LIGHT IT UP,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
393,1.31127E+18,Wed Sep 30 11:58:12 +0000 2020,BMO,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter",,post
394,1.31195E+18,Fri Oct 02 08:24:35 +0000 2020,trapping dust particulates,,,post
395,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
396,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
397,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
398,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
399,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
400,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
401,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
402,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
403,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
404,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
405,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
406,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
407,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
408,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
409,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
410,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
411,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
412,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
413,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
414,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
415,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
416,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
417,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
418,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
419,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
420,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
421,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
422,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
423,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
424,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
425,1.29924E+18,Fri Aug 28 06:39:14 +0000 2020,The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,"Airpollution, Kampala, Awareness, Communities",Makindye Military Baracks,post
426,1.31161E+18,Thu Oct 01 09:58:56 +0000 2020,In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13",,post
