id,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place
1192317067384512512,Thu Nov 07 05:45:15 +0000 2019,The first #AirQuality Management course for #Counties leading with @NairobiCounty1 partnering with @SK_UNEP and @JoshVandeHey @SEIresearch @CleanAirJ and @ANGA_AtmosSci with #Environment and #Health officers. We hope this is one of many #trainthetrainers https://t.co/fQg4FLw7ZO,The first Management course leading partnering officers We hope one many,0.375,0.41666666666666663,26,9,False,"AirQuality, Counties, Environment, Health, trainthetrainers","NairobiCounty1, SK_UNEP, JoshVandeHey, SEIresearch, CleanAirJ, ANGA_AtmosSci","Nairobi, Kenya"
1210801519315963905,Sat Dec 28 05:55:52 +0000 2019,Most proud moment of 2019 @discoverseku 4th year Atmospheric Pollution students #STEMeducation get introduced for the first time to #AirQuality #Sensors for #ParticulateMatter courtesy of @pk_shishodia @SEIresearch. Hope they become researchers in the field to #beatairpollution https://t.co/CFCR4ND9fE,Most proud moment 2019 4th year Atmospheric Pollution students get introduced first time courtesy Hope become researchers field,0.3875,0.4583333333333333,18,4,False,"STEMeducation, AirQuality, Sensors, ParticulateMatter, beatairpollution","discoverseku, pk_shishodia, SEIresearch","Nairobi, Kenya"
1191982338441404416,Wed Nov 06 07:35:10 +0000 2019,Pleased to officially open the 2 day air quality management training for Enviroment and Health Officers of Nairobi City County Government https://t.co/HlcuHhePyz,Pleased officially open 2 day air quality management training Enviroment Health Officers Nairobi City County Government,0.25,0.75,11,1,False,,,
1217660584000479232,Thu Jan 16 04:11:20 +0000 2020,Capitol of Ethiopia and African Union bathing in the morning sun. Rising sun burns the clouds and what we see is the #smog over the centre of Addis Abeba. #airquality #urbanization #megatrends @mega_sense @INAR_fin https://t.co/FAigegb9ai,Capitol Ethiopia African Union bathing morning sun Rising sun burns clouds see centre Addis Abeba,0.0,0.0,4,0,False,"smog, airquality, urbanization, megatrends","mega_sense, INAR_fin","Nairobi, Kenya"
1241788233299738624,Sun Mar 22 18:06:00 +0000 2020,#freshair #yoga #SundayFunday https://t.co/BHuxB3WhEU,,0.0,0.0,1,0,False,"freshair, yoga, SundayFunday",,"Nairobi, Kenya"
1195767983819362304,Sat Nov 16 18:17:58 +0000 2019,Great to hear about the Netherlands 🇳🇱 renewed support to @UNEP ‘s #EnvironmentFund and @DutchMFA ‘s interest to strengthen the #SciencePolicy Interface and the Climate Adaptation &amp; Mitigation Science Agenda! @WaspClimate @GlobalLF @TimChristo @SigridKaag @SCMGardner #emissions https://t.co/Bn7RjyFhFC https://t.co/tHxyPT3lCi,Great hear Netherlands 🇳🇱 renewed support ‘ ‘ interest strengthen Interface Climate Adaptation amp Mitigation Science Agenda,0.8,0.75,3,0,False,"EnvironmentFund, SciencePolicy, emissions","UNEP, DutchMFA, WaspClimate, GlobalLF, TimChristo, SigridKaag, SCMGardner","Nairobi, Kenya"
1195386052099350529,Fri Nov 15 17:00:18 +0000 2019,"The Netherlands🇳🇱 has renewed its commitment to the Environment Fund, which provides the bedrock for our work worldwide, including the enabling of science-based policymaking, capacity-building &amp; results-focused programme management. Learn more ⬇️ https://t.co/k0EMd0xO9d",The Netherlands🇳🇱 renewed commitment Environment Fund provides bedrock work worldwide including enabling science-based policymaking capacity-building amp results-focused programme management Learn ⬇️,0.0,0.0,111,46,False,,,
1204331343779377152,Tue Dec 10 09:25:42 +0000 2019,Presenting the @UNEP 2019 #emissionsgap report at the Committee of Permanent Representatives in #Nairobi today! #Emissions are not yet peaking and #NDCs not ambitious enough. The World needs to increase ambition and accelerate action! @COP25CL @antonioguterres @JoyceMsuya https://t.co/Mw5zuw1Uff,Presenting 2019 report Committee Permanent Representatives today yet peaking ambitious enough The World needs increase ambition accelerate action,0.11666666666666665,0.45,18,4,False,"emissionsgap, Nairobi, Emissions, NDCs","UNEP, COP25CL, antonioguterres, JoyceMsuya","Nairobi, Kenya"
1219283399262851074,Mon Jan 20 15:39:50 +0000 2020,"What should be the #1 priority for the @IMOHQ Secretary General as he starts his second term? Cutting shipping #emissions. Read our open letter with civil society organisations:  
 https://t.co/bnoCIGtK0q #ClimateCrisis",What priority Secretary General starts second term Cutting shipping Read open letter civil society organisations,-0.13749999999999998,0.475,0,0,False,"emissions, ClimateCrisis",IMOHQ,"Nairobi, Kenya"
1190312178269724674,Fri Nov 01 16:58:32 +0000 2019,MegaClima Kenya https://t.co/a4r29BLodl 11-13th Nov. The 1st ever all HVAC Expo in East A.  Brought to you by Elan Expo Turkey #Hvac #AirCon https://t.co/BvO7exwMrA,MegaClima Kenya 11-13th Nov The 1st ever HVAC Expo East A Brought Elan Expo Turkey,0.0,0.0,0,0,False,"Hvac, AirCon",,"Nairobi, Kenya"
1243138659982938113,Thu Mar 26 11:32:07 +0000 2020,"Consolidating materials just to get to work is a nightmare with this #CoronavirusPandemic
Lakini tusha fika mjengoni...#Hapakazituu💪🏽 
#AirConditioning #CloudQoCoolingSystems #HVAC  #realestateke https://t.co/X9ndhXdvkU",Consolidating materials get work nightmare Lakini tusha fika mjengoni ...,0.0,0.0,1,0,False,"CoronavirusPandemic, Hapakazituu, AirConditioning, CloudQoCoolingSystems, HVAC, realestateke",,"Nairobi, Kenya"
1229347052963979264,Mon Feb 17 10:09:12 +0000 2020,"On-going Turkish HVAC-R ( Heating, Ventilation, Air Conditioning &amp; Refrigeration B2B meetings.

#Turkey #HVAC-R #AirConditioning #ISIB #Ventilation #Cooling #ColdRooms #Kenya #B2B #refrigeration #heating https://t.co/usBkvJpLKp",On-going Turkish HVAC-R Heating Ventilation Air Conditioning amp Refrigeration B2B meetings -R,0.0,0.0,1,0,False,"Turkey, HVAC, AirConditioning, ISIB, Ventilation, Cooling, ColdRooms, Kenya, B2B, refrigeration, heating",,"Nairobi, Kenya"
1200860305934430211,Sat Nov 30 19:33:02 +0000 2019,"@crazynairobian0 #KOTWave #KOTLoyals #CloudQoCoolingSystems #HVAC #AirConditioning #HeatingAndCoolingSystems 
For Supply and Installation call +254736797501 https://t.co/AUtIQeGXfs",For Supply Installation call +254736797501,0.0,0.0,6,4,False,"KOTWave, KOTLoyals, CloudQoCoolingSystems, HVAC, AirConditioning, HeatingAndCoolingSystems",crazynairobian0,"Nairobi, Kenya"
1215639063031701504,Fri Jan 10 14:18:32 +0000 2020,"While global foundation funding on #AirQuality is growing, it remains far behind what is needed to deliver #CleanAirForAll. We're collaborating with the world's best to change that.

From our 'State of Global Philanthropy on Air Quality' report: https://t.co/nXSpbZ1LPY https://t.co/fJ8kVMVNsB",While global foundation funding growing remains far behind needed deliver We 're collaborating world 's best change From 'State Global Philanthropy Air Quality report,0.13999999999999999,0.4,16,10,False,"AirQuality, CleanAirForAll",,
1215889142384558080,Sat Jan 11 06:52:16 +0000 2020,@cleanairfund @CIFFchild @IKEAFoundation @BvLFoundation @oakfnd @GSTTCharity @FIAFdn Great work around the globe! But is that $30000 for #Africa in total? #AfricaAQ #beatairpollution,Great work around globe But 30000 total,0.4,0.75,1,0,,"Africa, AfricaAQ, beatairpollution","cleanairfund, CIFFchild, IKEAFoundation, BvLFoundation, oakfnd, GSTTCharity, FIAFdn","Nairobi, Kenya"
1193793987146067968,Mon Nov 11 07:34:00 +0000 2019,#Niombee out now! https://t.co/uZ6nJgomAz https://t.co/n3ojogp2cp,,0.0,0.0,99,34,False,Niombee,,
1202683630331551744,Thu Dec 05 20:18:16 +0000 2019,"The beauty you see in others is a reflection of you. 

#beautiful #photography #photooftheday #scene #pixe!2 #pixel #madebygoogle #beautifulskies #beautifulphotography #skies #blueskies #happy #happiness #portait… https://t.co/BmsTRGT27k",The beauty see others reflection 2 …,0.0,0.0,0,0,True,"beautiful, photography, photooftheday, scene, pixe, pixel, madebygoogle, beautifulskies, beautifulphotography, skies, blueskies, happy, happiness, portait",,"Eastern, Kenya"
1194975976855363586,Thu Nov 14 13:50:49 +0000 2019,"Yo! @Bensoulmusic, you are a gift to this generation!
(You could have sang anything for #KLM100Anniversary
Chose to do a transcendental song of Heaven!)
May God take you to the nations!
#Niombee #BlueSkies https://t.co/znsgVHE2IP",Yo gift generation You could sang anything Chose transcendental song Heaven May God take nations,0.0,0.0,1,0,False,"KLM100Anniversary, Niombee, BlueSkies",Bensoulmusic,"Nairobi, Kenya"
1219317393085870088,Mon Jan 20 17:54:54 +0000 2020,"#Rethink your choices
#Refuse single use
#reduce consumption
#reuse everything
#Refurbish old stuff
#repair before you replace
#recycle last option
#ClimateChange #ClimateCrisis @unenvironment @unhabitatyouth #BeatAirPollution @vanessa_vash @MaimunahSharif @NamugerwaLeah https://t.co/DahPxV1eMQ",choices single use consumption everything old stuff replace last option,0.009523809523809526,0.1603174603174603,79,37,False,"Rethink, Refuse, reduce, reuse, Refurbish, repair, recycle, ClimateChange, ClimateCrisis, BeatAirPollution","unhabitatyouth, vanessa_vash, MaimunahSharif, NamugerwaLeah","Nairobi, Kenya"
1196487176827133952,Mon Nov 18 17:55:47 +0000 2019,"Thailand supermarkets you got this. I'm amazed. They now use banana leaves to package some goods instead of plastic bags 
#BeatAirPollution
#environment @ Nairobi, Kenya https://t.co/8Vb46eLUOC",Thailand supermarkets got I 'm amazed They use banana leaves package goods instead plastic bags Nairobi Kenya,0.0,0.0,0,0,False,"BeatAirPollution, environment",,"Nairobi, Kenya"
1236577548039065601,Sun Mar 08 09:00:36 +0000 2020,Today morning @BeyondZeroKenya running for #Health #beatairpollution with some of the best #WomensDay @FirstLadyKenya @UNEP @SEIresearch @AirQualityKenya https://t.co/C6YTOIkpkA,Today morning running best,1.0,0.3,11,2,False,"Health, beatairpollution, WomensDay","BeyondZeroKenya, FirstLadyKenya, UNEP, SEIresearch, AirQualityKenya","Nairobi, Kenya"
1235454428553064448,Thu Mar 05 06:37:44 +0000 2020,The right of pedestrians reinforced sometimes I'm so very proud of #Kenya #Nairobi #beatairpollution #AfriAQ @AirQualityKenya https://t.co/m9AJWE6QU0,The right pedestrians reinforced sometimes I 'm proud,0.5428571428571429,0.7678571428571428,6,1,False,"Kenya, Nairobi, beatairpollution, AfriAQ",AirQualityKenya,"Nairobi, Kenya"
1235141679134326784,Wed Mar 04 09:54:58 +0000 2020,The illegal structures that were along Ngong Road are being cleared and we urge the Public to use the road corridors in the right way. https://t.co/F50auOe8gd,The illegal structures along Ngong Road cleared urge Public use road corridors right way,-0.07142857142857144,0.3674603174603175,230,58,False,,,
1220001563424497666,Wed Jan 22 15:13:33 +0000 2020,"Plastic Pollution
Climate Change
Biodiversity Loss
Food Sustainability
Air Quality
Water Quality
 these challenges will affect billions of people.
#Reuters
#climatechange #ClimateCrisis @unenvironment @unhabitatyouth #BeatAirPollution
#earthquake @UNFCCC @K24Tv @KeForestService",Plastic Pollution Climate Change Biodiversity Loss Food Sustainability Air Quality Water Quality challenges affect billions people,0.0,0.0,23,5,,"Reuters, climatechange, ClimateCrisis, BeatAirPollution, earthquake","unhabitatyouth, UNFCCC, K24Tv, KeForestService","Nairobi, Kenya"
1221477484157423616,Sun Jan 26 16:58:20 +0000 2020,"The “climate war” risks eclipsing the “war on violent extremism”.
#climatechange #ClimateCrisis @unenvironment @unhabitatyouth #BeatAirPollution @vanessa_vash @MaimunahSharif @NamugerwaLeah @ThisIsZeroHour #SundayThoughts #ClimateStrike #ClimateNatureDebate",The “ climate war ” risks eclipsing “ war violent extremism ”,-0.8,1.0,6,2,,"climatechange, ClimateCrisis, BeatAirPollution, SundayThoughts, ClimateStrike, ClimateNatureDebate","unhabitatyouth, vanessa_vash, MaimunahSharif, NamugerwaLeah, ThisIsZeroHour","Nairobi, Kenya"
1212994404111265792,Fri Jan 03 07:09:36 +0000 2020,"First run 🏃 in Jan 2020. Few days ago I was at home in 🇮🇳 where air pollution were at hazardous levels &amp; today in Kilifi county in Kenya 🇰🇪, the air pollution is rated as very good. #AirPollution kills. Kenya is blessed by nature, geography &amp; wonderful people. @governorkingi https://t.co/5OildMALsl",First run Jan 2020 Few days ago I home 🇮🇳 air pollution hazardous levels amp today Kilifi county Kenya 🇰🇪 air pollution rated good kills Kenya blessed nature geography amp wonderful people,0.4699999999999999,0.5866666666666667,60,27,False,AirPollution,governorkingi,"Kilifi, Kenya"
1238505293283315714,Fri Mar 13 16:40:46 +0000 2020,"Cities are practicing quarantine and the citizen's are afraid of #Covid_19, but the Earth is healing from #CO2emissions.",Cities practicing quarantine citizen 's afraid Earth healing,-0.6,0.9,5,0,,"Covid_19, CO2emissions",,Rwanda
1233718989521637376,Sat Feb 29 11:41:43 +0000 2020,"#AirPollution is an existential urban development threat. This coming week, we will gather experts to discuss the status and costs of air pollution in Kampala. Write to us if you would like to attend. Follow the conversations via #KlaCleanAir and #UgandaGreenGrowth @KCCAUG https://t.co/tr0Qiz7VK8",existential urban development threat This coming week gather experts discuss status costs air pollution Kampala Write us would like attend Follow conversations via,0.0,0.0,9,7,False,"AirPollution, KlaCleanAir, UgandaGreenGrowth",KCCAUG,Golden Tulip Hotel
1194240590722023424,Tue Nov 12 13:08:39 +0000 2019,"Jane Rendell from @BartlettArchUCL makes a #virtual #videolink facilitation of a breakout session of the workshop in Kampala. In line with her strict #lower #emissions, reduced flying stance for academic conferences. @urban_know @BartlettUCL @dpu_ucl  @VaneBailo @ColinMcFarlane3 https://t.co/qXi1ocrcfw",Jane Rendell makes facilitation breakout session workshop Kampala In line strict reduced flying stance academic conferences,0.0,0.0,5,2,False,"virtual, videolink, lower, emissions","BartlettArchUCL, urban_know, BartlettUCL, dpu_ucl, VaneBailo, ColinMcFarlane3",Hotel Africana Health Club
1225418829934858240,Thu Feb 06 13:59:50 +0000 2020,"After getting to know that air quality in Kampala is bad... We go ahead to purchase air monitoring equipments. 
The measures to #beatAirPollution are within our means.
- Stopping the burning of rubbish
- single use plastic ban
- tree planting etc https://t.co/oVfzHThpVx",After getting know air quality Kampala bad ... We go ahead purchase air monitoring equipments The measures within means Stopping burning rubbish single use plastic ban tree planting etc,-0.3857142857142856,0.44047619047619047,2,1,False,beatAirPollution,,"Kampala, Uganda"
